price,no_of_bedroom,no_of_bathroom,property_size,property_type,district,price_per_square
725000.0,3.0,3.0,1425.0,Condo,Damansara,508.7719298245614
270000.0,2.0,2.0,598.0,Condo,Kuala Lumpur,451.505016722408
275000.0,3.0,1.0,872.0,Condo,Kuala Lumpur,315.3669724770642
300000.0,2.0,2.0,610.0,Condo,Kuala Lumpur,491.8032786885246
255000.0,3.0,2.0,850.0,Condo,Kuala Lumpur,300.0
520000.0,3.0,2.0,829.0,Condo,Kuala Lumpur,627.2617611580217
720000.0,3.0,2.0,947.0,Condo,Kuala Lumpur,760.2956705385428
890000.0,4.0,3.0,1184.0,Condo,Kuala Lumpur,751.6891891891892
780000.0,2.0,2.0,860.0,Condo,Kuala Lumpur,906.9767441860465
670000.0,3.0,2.0,1122.0,Condo,Kuala Lumpur,597.1479500891265
690000.0,3.0,2.0,1076.0,Condo,Kuala Lumpur,641.2639405204461
198000.0,3.0,2.0,805.0,Condo,Kuala Lumpur,245.96273291925465
500000.0,3.0,3.0,1508.0,Condo,Kuala Lumpur,331.56498673740055
800000.0,5.0,3.0,2165.0,Condo,Kuala Lumpur,369.5150115473441
480000.0,3.0,2.0,850.0,Condo,Kuala Lumpur,564.7058823529412
430000.0,3.0,2.0,1000.0,Condo,Kuala Lumpur,430.0
920000.0,1.0,1.0,915.0,Condo,Kuala Lumpur,1005.4644808743169
440000.0,3.0,2.0,1305.0,Condo,Kuala Lumpur,337.1647509578544
388000.0,3.0,2.0,936.0,Condo,Kuala Lumpur,414.52991452991455
638000.0,4.0,2.0,1094.0,Condo,Kuala Lumpur,583.180987202925
463000.0,3.0,2.0,1089.0,Condo,Ampang,425.1606978879706
370000.0,3.0,2.0,832.0,Condo,Kuala Lumpur,444.71153846153845
860000.0,2.0,2.0,829.0,Condo,Petaling Jaya,1037.394451145959
370000.0,3.0,2.0,950.0,Condo,Kuala Lumpur,389.4736842105263
463000.0,3.0,2.0,1089.0,Condo,Ampang,425.1606978879706
888000.0,3.0,2.0,1227.0,Condo,Kuala Lumpur,723.716381418093
268000.0,3.0,2.0,873.0,Condo,Kuala Lumpur,306.9873997709049
268000.0,3.0,2.0,873.0,Condo,Kuala Lumpur,306.9873997709049
268000.0,3.0,2.0,873.0,Condo,Kuala Lumpur,306.9873997709049
500000.0,4.0,2.0,1350.0,Condo,Kuala Lumpur,370.3703703703704
938000.0,4.0,3.0,1785.0,Condo,Others,525.4901960784314
320000.0,3.0,2.0,886.0,Condo,Kuala Lumpur,361.1738148984199
800000.0,4.0,3.0,1563.0,Condo,Kuala Lumpur,511.83621241202815
549999.0,3.0,2.0,1196.0,Condo,Kuala Lumpur,459.86538461538464
775000.0,2.0,2.0,1072.0,Condo,Kuala Lumpur,722.9477611940298
399000.0,3.0,2.0,950.0,Condo,Kuala Lumpur,420.0
890000.0,3.0,3.0,1430.0,Condo,Others,622.3776223776224
358000.0,4.0,2.0,1272.0,Condo,Kuala Lumpur,281.44654088050316
600000.0,3.0,2.0,1000.0,Condo,Kuala Lumpur,600.0
500000.0,3.0,3.0,1350.0,Condo,Kuala Lumpur,370.3703703703704
430000.0,3.0,2.0,1021.0,Condo,Kuala Lumpur,421.1557296767875
300000.0,3.0,2.0,822.0,Condo,Kuala Lumpur,364.963503649635
850000.0,1.0,1.0,510.0,Condo,Kuala Lumpur,1666.6666666666667
700000.0,3.0,2.0,940.0,Condo,Kuala Lumpur,744.6808510638298
300000.0,3.0,2.0,989.0,Condo,Kuala Lumpur,303.3367037411527
666000.0,3.0,2.0,1200.0,Condo,Kuala Lumpur,555.0
650000.0,3.0,2.0,1130.0,Condo,Kuala Lumpur,575.2212389380531
600000.0,3.0,2.0,1167.0,Condo,Kuala Lumpur,514.1388174807198
690000.0,3.0,2.0,1253.0,Condo,Kuala Lumpur,550.6783719074222
598000.0,4.0,2.0,1303.0,Condo,Kuala Lumpur,458.94090560245587
610000.0,3.0,3.0,1003.0,Condo,Kuala Lumpur,608.1754735792622
300000.0,3.0,2.0,857.0,Condo,Kuala Lumpur,350.0583430571762
390000.0,2.0,2.0,952.0,Condo,Others,409.66386554621846
930000.0,1.0,1.0,925.0,Condo,Kuala Lumpur,1005.4054054054054
450000.0,4.0,3.0,1300.0,Condo,Others,346.15384615384613
588000.0,1.0,1.0,780.0,Condo,Kuala Lumpur,753.8461538461538
627966.0,4.0,2.0,1000.0,Condo,Kuala Lumpur,627.966
695000.0,3.0,2.0,950.0,Condo,Kuala Lumpur,731.578947368421
698000.0,3.0,2.0,948.0,Condo,Kuala Lumpur,736.2869198312236
780000.0,3.0,2.0,1400.0,Condo,Kuala Lumpur,557.1428571428571
800000.0,3.0,2.0,1587.0,Condo,Others,504.0957781978576
600000.0,3.0,2.0,1102.0,Condo,Kuala Lumpur,544.464609800363
590000.0,3.0,3.0,1248.0,Condo,Kuala Lumpur,472.7564102564103
488000.0,3.0,2.0,986.0,Condo,Kuala Lumpur,494.9290060851927
390000.0,2.0,2.0,650.0,Condo,Kuala Lumpur,600.0
490000.0,2.0,2.0,790.0,Condo,Kuala Lumpur,620.253164556962
750000.0,4.0,2.0,2191.0,Condo,Kuala Lumpur,342.30944774075766
850000.0,5.0,2.0,1403.0,Condo,Kuala Lumpur,605.8446186742694
850000.0,5.0,3.0,1403.0,Condo,Kuala Lumpur,605.8446186742694
880000.0,5.0,3.0,1403.0,Condo,Kuala Lumpur,627.2273699215966
820000.0,5.0,3.0,1403.0,Condo,Kuala Lumpur,584.4618674269423
363000.0,3.0,2.0,941.0,Condo,Kuala Lumpur,385.75982996811905
900000.0,2.0,2.0,1125.0,Condo,Kuala Lumpur,800.0
750000.0,3.0,2.0,1355.0,Condo,Kuala Lumpur,553.5055350553506
950000.0,1.0,2.0,915.0,Condo,Others,1038.2513661202186
485000.0,3.0,2.0,1150.0,Condo,Kuala Lumpur,421.7391304347826
631800.0,3.0,2.0,1186.0,Condo,Kuala Lumpur,532.7150084317032
631800.0,3.0,3.0,1186.0,Condo,Kuala Lumpur,532.7150084317032
400000.0,3.0,2.0,1310.0,Condo,Kuala Lumpur,305.3435114503817
600000.0,1.0,2.0,789.0,Condo,Kuala Lumpur,760.4562737642585
620000.0,3.0,2.0,940.0,Condo,Kuala Lumpur,659.5744680851063
671000.0,3.0,2.0,948.0,Condo,Kuala Lumpur,707.8059071729958
780000.0,3.0,2.0,1197.0,Condo,Kuala Lumpur,651.6290726817043
720000.0,3.0,3.0,1325.0,Condo,Kuala Lumpur,543.3962264150944
399000.0,3.0,2.0,1207.0,Condo,Others,330.57166528583264
800000.0,3.0,2.0,1400.0,Condo,Others,571.4285714285714
700000.0,3.0,2.0,1250.0,Condo,Kuala Lumpur,560.0
600000.0,2.0,2.0,1250.0,Condo,Kuala Lumpur,480.0
745000.0,4.0,4.0,1711.0,Condo,Others,435.4178842781999
950000.0,3.0,2.0,1448.0,Condo,Kuala Lumpur,656.0773480662983
800000.0,2.0,2.0,1279.0,Condo,Kuala Lumpur,625.4886630179828
450000.0,3.0,2.0,960.0,Condo,Kuala Lumpur,468.75
720000.0,3.0,2.0,1019.0,Condo,Kuala Lumpur,706.5750736015701
438000.0,3.0,2.0,1275.0,Condo,Kuala Lumpur,343.52941176470586
600000.0,3.0,2.0,1200.0,Condo,Kuala Lumpur,500.0
528000.0,3.0,2.0,1037.0,Condo,Kuala Lumpur,509.16104146576663
750000.0,4.0,2.0,1464.0,Condo,Kuala Lumpur,512.2950819672132
598000.0,3.0,2.0,1044.0,Condo,Kuala Lumpur,572.7969348659004
542888.0,2.0,2.0,840.0,Condo,Kuala Lumpur,646.2952380952381
630000.0,2.0,2.0,797.0,Condo,Kuala Lumpur,790.4642409033877
553000.0,4.0,2.0,805.0,Condo,Kuala Lumpur,686.9565217391304
621240.0,1.0,1.0,689.0,Condo,Kuala Lumpur,901.6545718432511
300000.0,3.0,2.0,800.0,Condo,Kuala Lumpur,375.0
893000.0,4.0,3.0,1184.0,Condo,Kuala Lumpur,754.222972972973
720000.0,2.0,2.0,920.0,Condo,Kuala Lumpur,782.6086956521739
469000.0,3.0,2.0,1213.0,Condo,Petaling Jaya,386.6446826051113
490000.0,1.0,1.0,680.0,Condo,Kuala Lumpur,720.5882352941177
600000.0,3.0,2.0,1069.0,Condo,Kuala Lumpur,561.2722170252573
600000.0,3.0,2.0,1160.0,Condo,Kuala Lumpur,517.2413793103449
708000.0,3.0,2.0,1392.0,Condo,Kuala Lumpur,508.62068965517244
890000.0,2.0,2.0,1173.0,Condo,Kuala Lumpur,758.7382779198635
660000.0,2.0,2.0,880.0,Condo,Kuala Lumpur,750.0
900000.0,3.0,2.0,1497.0,Condo,Petaling Jaya,601.2024048096192
490000.0,3.0,2.0,1280.0,Condo,Kuala Lumpur,382.8125
750000.0,3.0,2.0,1313.0,Condo,Kuala Lumpur,571.2109672505712
500000.0,3.0,2.0,1323.0,Condo,Kuala Lumpur,377.92894935752076
390000.0,2.0,2.0,645.0,Condo,Kuala Lumpur,604.6511627906976
630000.0,4.0,2.0,1357.0,Condo,Others,464.2593957258659
928000.0,3.0,2.0,1345.0,Condo,Petaling Jaya,689.9628252788104
800000.0,3.0,2.0,1407.0,Condo,Kuala Lumpur,568.5856432125089
880000.0,3.0,3.0,1550.0,Condo,Kuala Lumpur,567.741935483871
300000.0,3.0,2.0,807.0,Condo,Kuala Lumpur,371.74721189591077
450000.0,3.0,2.0,1037.0,Condo,Kuala Lumpur,433.9440694310511
630000.0,4.0,3.0,1324.0,Condo,Kuala Lumpur,475.8308157099698
640000.0,3.0,2.0,1000.0,Condo,Kuala Lumpur,640.0
700000.0,3.0,2.0,1392.0,Condo,Kuala Lumpur,502.8735632183908
600000.0,3.0,2.0,1124.0,Condo,Kuala Lumpur,533.8078291814946
485000.0,3.0,2.0,1150.0,Condo,Kuala Lumpur,421.7391304347826
400000.0,2.0,1.0,698.0,Condo,Kuala Lumpur,573.0659025787966
855000.0,2.0,2.0,1065.0,Condo,Kuala Lumpur,802.8169014084507
510000.0,1.0,1.0,721.0,Condo,Kuala Lumpur,707.3509015256589
510000.0,1.0,1.0,757.0,Condo,Kuala Lumpur,673.7120211360634
600000.0,3.0,2.0,960.0,Condo,Kuala Lumpur,625.0
800000.0,1.0,2.0,1210.0,Condo,Kuala Lumpur,661.1570247933885
900000.0,2.0,2.0,871.0,Condo,Others,1033.2950631458093
480000.0,3.0,2.0,948.0,Condo,Kuala Lumpur,506.32911392405066
293557.0,3.0,2.0,645.0,Condo,Others,455.12713178294575
520000.0,3.0,2.0,1180.0,Condo,Kuala Lumpur,440.6779661016949
900000.0,2.0,2.0,1033.0,Condo,Kuala Lumpur,871.2487899322361
980000.0,3.0,4.0,1927.0,Condo,Others,508.562532433835
620000.0,3.0,2.0,1760.0,Condo,Kuala Lumpur,352.27272727272725
700000.0,2.0,2.0,868.0,Condo,Kuala Lumpur,806.4516129032259
618000.0,4.0,3.0,1368.0,Condo,Ampang,451.7543859649123
930000.0,2.0,2.0,1099.0,Condo,Kuala Lumpur,846.2238398544131
725000.0,4.0,4.0,1869.0,Condo,Kuala Lumpur,387.9079721776351
710000.0,3.0,2.0,750.0,Condo,Kuala Lumpur,946.6666666666666
412096.0,3.0,2.0,950.0,Condo,Others,433.78526315789475
750000.0,5.0,3.0,1250.0,Condo,Kuala Lumpur,600.0
500000.0,3.0,2.0,1378.0,Condo,Kuala Lumpur,362.84470246734395
500000.0,4.0,2.0,1378.0,Condo,Kuala Lumpur,362.84470246734395
950000.0,3.0,3.0,1523.0,Condo,Kuala Lumpur,623.768877216021
580000.0,3.0,2.0,1215.0,Condo,Kuala Lumpur,477.36625514403295
799260.0,4.0,3.0,1491.0,Condo,Kuala Lumpur,536.056338028169
800000.0,1.0,1.0,538.0,Condo,Kuala Lumpur,1486.988847583643
288000.0,3.0,2.0,950.0,Condo,Kuala Lumpur,303.1578947368421
590000.0,3.0,2.0,1196.0,Condo,Kuala Lumpur,493.31103678929765
750000.0,3.0,2.0,1400.0,Condo,Kuala Lumpur,535.7142857142857
850000.0,3.0,2.0,1700.0,Condo,Kuala Lumpur,500.0
700000.0,4.0,5.0,2237.0,Condo,Kuala Lumpur,312.9190880643719
600000.0,3.0,2.0,1000.0,Condo,Kuala Lumpur,600.0
880000.0,3.0,2.0,1500.0,Condo,Kuala Lumpur,586.6666666666666
630000.0,3.0,2.0,1130.0,Condo,Kuala Lumpur,557.5221238938053
650000.0,3.0,2.0,1130.0,Condo,Kuala Lumpur,575.2212389380531
600000.0,3.0,2.0,1260.0,Condo,Kuala Lumpur,476.1904761904762
480000.0,3.0,2.0,1037.0,Condo,Kuala Lumpur,462.87367405978785
670000.0,3.0,2.0,1253.0,Condo,Kuala Lumpur,534.7166799680766
520000.0,3.0,2.0,1173.0,Condo,Kuala Lumpur,443.307757885763
700000.0,3.0,2.0,950.0,Condo,Kuala Lumpur,736.8421052631579
700000.0,3.0,2.0,948.0,Condo,Kuala Lumpur,738.3966244725739
610000.0,3.0,2.0,935.0,Condo,Kuala Lumpur,652.4064171122994
795000.0,3.0,2.0,1842.0,Condo,Kuala Lumpur,431.59609120521174
277020.0,3.0,2.0,904.0,Condo,Kuala Lumpur,306.4380530973451
900000.0,3.0,2.0,1280.0,Condo,Kuala Lumpur,703.125
500000.0,3.0,2.0,901.0,Condo,Kuala Lumpur,554.9389567147614
400000.0,3.0,2.0,1129.0,Condo,Kuala Lumpur,354.29583702391494
600000.0,3.0,2.0,987.0,Condo,Kuala Lumpur,607.90273556231
399000.0,3.0,2.0,980.0,Condo,Kuala Lumpur,407.14285714285717
721000.0,3.0,2.0,1607.0,Condo,Kuala Lumpur,448.6621032980709
750000.0,3.0,2.0,997.0,Condo,Kuala Lumpur,752.2567703109328
998000.0,1.0,1.0,729.0,Condo,Kuala Lumpur,1368.9986282578875
404000.0,3.0,2.0,918.0,Condo,Kuala Lumpur,440.0871459694989
410000.0,3.0,2.0,916.0,Condo,Kuala Lumpur,447.5982532751092
410000.0,3.0,2.0,916.0,Condo,Kuala Lumpur,447.5982532751092
410000.0,3.0,2.0,935.0,Condo,Kuala Lumpur,438.50267379679144
440000.0,3.0,2.0,915.0,Condo,Kuala Lumpur,480.8743169398907
410000.0,3.0,2.0,938.0,Condo,Kuala Lumpur,437.1002132196162
450000.0,3.0,2.0,918.0,Condo,Kuala Lumpur,490.19607843137254
420000.0,3.0,2.0,917.0,Condo,Kuala Lumpur,458.01526717557255
445000.0,3.0,2.0,917.0,Condo,Kuala Lumpur,485.27808069792803
900000.0,1.0,2.0,1204.0,Condo,Kuala Lumpur,747.5083056478405
500000.0,4.0,2.0,1313.0,Condo,Kuala Lumpur,380.8073115003808
355000.0,3.0,2.0,1023.0,Condo,Damansara,347.0185728250244
880000.0,3.0,2.0,1500.0,Condo,Kuala Lumpur,586.6666666666666
559000.0,3.0,2.0,1152.0,Condo,Kuala Lumpur,485.24305555555554
360000.0,2.0,2.0,650.0,Condo,Kuala Lumpur,553.8461538461538
355000.0,3.0,2.0,1000.0,Condo,Kuala Lumpur,355.0
330000.0,4.0,3.0,1028.0,Condo,Kuala Lumpur,321.011673151751
360000.0,3.0,2.0,660.0,Condo,Kuala Lumpur,545.4545454545455
376006.0,2.0,2.0,660.0,Condo,Kuala Lumpur,569.7060606060606
299000.0,3.0,2.0,860.0,Condo,Kuala Lumpur,347.6744186046512
270000.0,2.0,2.0,970.0,Condo,Kuala Lumpur,278.35051546391753
753300.0,2.0,2.0,829.0,Condo,Kuala Lumpur,908.6851628468033
707000.0,2.0,2.0,829.0,Condo,Kuala Lumpur,852.8347406513872
520000.0,3.0,2.0,1037.0,Condo,Kuala Lumpur,501.44648023143685
588000.0,4.0,2.0,1461.0,Condo,Kuala Lumpur,402.4640657084189
580000.0,4.0,2.0,1464.0,Condo,Kuala Lumpur,396.1748633879781
510000.0,2.0,2.0,1098.0,Condo,Kuala Lumpur,464.4808743169399
770000.0,2.0,2.0,893.0,Condo,Kuala Lumpur,862.2620380739082
650000.0,3.0,2.0,986.0,Condo,Kuala Lumpur,659.2292089249493
420000.0,3.0,2.0,1126.0,Condo,Kuala Lumpur,373.0017761989343
711000.0,1.0,1.0,662.0,Condo,Kuala Lumpur,1074.0181268882175
710864.0,1.0,1.0,662.0,Condo,Kuala Lumpur,1073.8126888217523
980000.0,3.0,3.0,1523.0,Condo,Kuala Lumpur,643.4668417596848
590000.0,3.0,2.0,1381.0,Condo,Petaling Jaya,427.2266473569877
750000.0,2.0,2.0,847.0,Condo,Ampang,885.478158205431
710000.0,2.0,2.0,802.0,Condo,Ampang,885.2867830423941
740000.0,3.0,2.0,891.0,Condo,Ampang,830.5274971941639
980000.0,4.0,5.0,2111.0,Condo,Kuala Lumpur,464.2349597347229
760000.0,3.0,2.0,1239.0,Condo,Kuala Lumpur,613.3979015334947
710000.0,3.0,2.0,1239.0,Condo,Kuala Lumpur,573.042776432607
699000.0,8.0,4.0,2400.0,Condo,Kuala Lumpur,291.25
615000.0,3.0,2.0,935.0,Condo,Kuala Lumpur,657.7540106951872
800000.0,1.0,1.0,510.0,Condo,Kuala Lumpur,1568.6274509803923
550000.0,3.0,2.0,1272.0,Condo,Kuala Lumpur,432.38993710691824
755000.0,3.0,2.0,1420.0,Condo,Ampang,531.6901408450705
547000.0,3.0,2.0,1350.0,Condo,Kuala Lumpur,405.18518518518516
560000.0,3.0,2.0,1250.0,Condo,Kuala Lumpur,448.0
530000.0,3.0,2.0,1250.0,Condo,Kuala Lumpur,424.0
500000.0,3.0,2.0,911.0,Condo,Kuala Lumpur,548.847420417124
700000.0,3.0,2.0,1392.0,Condo,Kuala Lumpur,502.8735632183908
700000.0,2.0,2.0,1164.0,Condo,Kuala Lumpur,601.3745704467354
700000.0,3.0,2.0,1392.0,Condo,Kuala Lumpur,502.8735632183908
950000.0,3.0,2.0,1186.0,Condo,Kuala Lumpur,801.0118043844857
378000.0,2.0,1.0,867.0,Condo,Kuala Lumpur,435.98615916955015
380000.0,2.0,1.0,867.0,Condo,Kuala Lumpur,438.29296424452133
829000.0,3.0,3.0,1719.0,Condo,Kuala Lumpur,482.2571262361838
845000.0,4.0,4.0,2000.0,Condo,Others,422.5
610000.0,3.0,2.0,1285.0,Condo,Kuala Lumpur,474.7081712062257
620000.0,3.0,2.0,1285.0,Condo,Kuala Lumpur,482.49027237354085
640000.0,3.0,2.0,1171.0,Condo,Kuala Lumpur,546.5414175918019
688000.0,3.0,2.0,1535.0,Condo,Kuala Lumpur,448.20846905537456
308000.0,3.0,2.0,967.0,Condo,Kuala Lumpur,318.5108583247156
730000.0,6.0,4.0,1800.0,Condo,Kuala Lumpur,405.55555555555554
769000.0,5.0,4.0,1800.0,Condo,Kuala Lumpur,427.22222222222223
720000.0,6.0,4.0,1805.0,Condo,Kuala Lumpur,398.8919667590028
950000.0,3.0,3.0,1423.0,Condo,Kuala Lumpur,667.6036542515811
520000.0,3.0,2.0,1350.0,Condo,Others,385.18518518518516
850000.0,1.0,1.0,683.0,Condo,Kuala Lumpur,1244.5095168374817
410000.0,3.0,2.0,1291.0,Condo,Kuala Lumpur,317.58326878388846
845000.0,1.0,1.0,650.0,Condo,Kuala Lumpur,1300.0
900000.0,1.0,1.0,657.0,Condo,Kuala Lumpur,1369.86301369863
900000.0,1.0,1.0,710.0,Condo,Kuala Lumpur,1267.605633802817
630000.0,3.0,2.0,1224.0,Condo,Kuala Lumpur,514.7058823529412
680000.0,1.0,1.0,560.0,Condo,Kuala Lumpur,1214.2857142857142
650000.0,1.0,1.0,555.0,Condo,Kuala Lumpur,1171.1711711711712
920000.0,3.0,3.0,1630.0,Condo,Others,564.4171779141104
600000.0,4.0,2.0,1500.0,Condo,Kuala Lumpur,400.0
600000.0,4.0,2.0,1500.0,Condo,Kuala Lumpur,400.0
800000.0,2.0,2.0,1125.0,Condo,Kuala Lumpur,711.1111111111111
800000.0,2.0,2.0,1128.0,Condo,Kuala Lumpur,709.2198581560284
350000.0,2.0,2.0,729.0,Condo,Kuala Lumpur,480.10973936899865
490000.0,3.0,2.0,1200.0,Condo,Others,408.3333333333333
611931.0,2.0,1.0,697.0,Condo,Kuala Lumpur,877.9497847919656
611000.0,2.0,1.0,697.0,Condo,Kuala Lumpur,876.6140602582497
922944.0,2.0,2.0,686.0,Condo,Ampang,1345.399416909621
540000.0,2.0,2.0,1238.0,Condo,Kuala Lumpur,436.1873990306947
421200.0,3.0,2.0,1000.0,Condo,Kuala Lumpur,421.2
588000.0,4.0,2.0,2048.0,Condo,Kuala Lumpur,287.109375
560000.0,4.0,3.0,1920.0,Condo,Kuala Lumpur,291.6666666666667
600000.0,3.0,2.0,1275.0,Condo,Kuala Lumpur,470.5882352941176
635000.0,4.0,3.0,1400.0,Condo,Kuala Lumpur,453.57142857142856
960000.0,3.0,2.0,1024.0,Condo,Ampang,937.5
950000.0,4.0,3.0,2177.0,Condo,Others,436.38033991731743
900000.0,3.0,3.0,1700.0,Condo,Kuala Lumpur,529.4117647058823
730000.0,3.0,2.0,1589.0,Condo,Kuala Lumpur,459.4084329767149
780000.0,1.0,1.0,683.0,Condo,Kuala Lumpur,1142.0204978038068
780000.0,3.0,2.0,1590.0,Condo,Kuala Lumpur,490.5660377358491
530000.0,3.0,2.0,1170.0,Condo,Kuala Lumpur,452.991452991453
680000.0,3.0,2.0,1206.0,Condo,Kuala Lumpur,563.8474295190713
610000.0,2.0,2.0,1098.0,Condo,Kuala Lumpur,555.5555555555555
320000.0,3.0,2.0,1040.0,Condo,Kuala Lumpur,307.6923076923077
380000.0,3.0,2.0,1130.0,Condo,Kuala Lumpur,336.283185840708
320000.0,3.0,2.0,1050.0,Condo,Others,304.76190476190476
730000.0,3.0,2.0,1400.0,Condo,Kuala Lumpur,521.4285714285714
749000.0,3.0,2.0,1450.0,Condo,Kuala Lumpur,516.551724137931
730000.0,3.0,2.0,1400.0,Condo,Kuala Lumpur,521.4285714285714
695000.0,3.0,3.0,1433.0,Condo,Kuala Lumpur,484.99651081646897
690000.0,3.0,2.0,1350.0,Condo,Kuala Lumpur,511.1111111111111
530000.0,3.0,2.0,1203.0,Condo,Kuala Lumpur,440.56525353283456
530000.0,3.0,2.0,1203.0,Condo,Kuala Lumpur,440.56525353283456
530000.0,2.0,2.0,900.0,Condo,Kuala Lumpur,588.8888888888889
540000.0,3.0,2.0,1102.0,Condo,Kuala Lumpur,490.0181488203267
799000.0,3.0,2.0,1287.0,Condo,Kuala Lumpur,620.8236208236208
650000.0,4.0,4.0,1483.0,Condo,Kuala Lumpur,438.3007417397168
278000.0,3.0,2.0,860.0,Condo,Kuala Lumpur,323.25581395348837
387000.0,3.0,2.0,1076.0,Condo,Kuala Lumpur,359.6654275092937
610000.0,4.0,2.0,1341.0,Condo,Kuala Lumpur,454.88441461595824
279000.0,3.0,2.0,1097.0,Condo,Kuala Lumpur,254.32999088422972
279000.0,3.0,2.0,1098.0,Condo,Kuala Lumpur,254.0983606557377
750000.0,3.0,2.0,1450.0,Condo,Ampang,517.2413793103449
485000.0,3.0,2.0,923.0,Condo,Kuala Lumpur,525.4604550379198
400000.0,4.0,2.0,1272.0,Condo,Kuala Lumpur,314.4654088050315
400000.0,4.0,2.0,1272.0,Condo,Kuala Lumpur,314.4654088050315
580000.0,3.0,2.0,1323.0,Condo,Kuala Lumpur,438.3975812547241
595000.0,3.0,2.0,1323.0,Condo,Kuala Lumpur,449.7354497354497
780000.0,3.0,3.0,1368.0,Condo,Kuala Lumpur,570.1754385964912
900000.0,3.0,3.0,1237.0,Condo,Kuala Lumpur,727.5666936135813
900000.0,4.0,3.0,1890.0,Condo,Kuala Lumpur,476.1904761904762
528000.0,3.0,2.0,1018.0,Condo,Kuala Lumpur,518.664047151277
518000.0,3.0,2.0,1018.0,Condo,Kuala Lumpur,508.8408644400786
520000.0,3.0,2.0,1018.0,Condo,Kuala Lumpur,510.8055009823183
850000.0,3.0,2.0,1253.0,Condo,Kuala Lumpur,678.3719074221867
850000.0,3.0,2.0,1253.0,Condo,Kuala Lumpur,678.3719074221867
850000.0,3.0,2.0,1253.0,Condo,Kuala Lumpur,678.3719074221867
850000.0,3.0,2.0,1253.0,Condo,Kuala Lumpur,678.3719074221867
490000.0,2.0,2.0,840.0,Condo,Kuala Lumpur,583.3333333333334
460000.0,2.0,2.0,840.0,Condo,Kuala Lumpur,547.6190476190476
680000.0,4.0,2.0,1362.0,Condo,Kuala Lumpur,499.26578560939794
630000.0,3.0,3.0,1231.0,Condo,Kuala Lumpur,511.77904142973193
999000.0,4.0,4.0,1661.0,Condo,Kuala Lumpur,601.4449127031909
995888.0,3.0,2.0,1333.0,Condo,Kuala Lumpur,747.1027756939235
410000.0,3.0,2.0,938.0,Condo,Kuala Lumpur,437.1002132196162
450000.0,3.0,2.0,938.0,Condo,Kuala Lumpur,479.7441364605544
420000.0,4.0,2.0,938.0,Condo,Kuala Lumpur,447.76119402985074
410000.0,3.0,2.0,938.0,Condo,Kuala Lumpur,437.1002132196162
395000.0,3.0,2.0,1120.0,Condo,Kuala Lumpur,352.67857142857144
398000.0,3.0,2.0,1120.0,Condo,Kuala Lumpur,355.35714285714283
399000.0,3.0,2.0,1120.0,Condo,Kuala Lumpur,356.25
398000.0,3.0,2.0,1120.0,Condo,Kuala Lumpur,355.35714285714283
360000.0,3.0,2.0,1120.0,Condo,Kuala Lumpur,321.42857142857144
400000.0,4.0,2.0,1276.0,Condo,Kuala Lumpur,313.47962382445144
900000.0,4.0,3.0,1450.0,Condo,Kuala Lumpur,620.6896551724138
400000.0,4.0,2.0,1272.0,Condo,Kuala Lumpur,314.4654088050315
569000.0,3.0,2.0,1257.0,Condo,Kuala Lumpur,452.6650755767701
800000.0,4.0,3.0,1256.0,Condo,Kuala Lumpur,636.9426751592357
800000.0,4.0,2.0,1073.0,Condo,Kuala Lumpur,745.5731593662629
480000.0,3.0,2.0,1120.0,Condo,Kuala Lumpur,428.57142857142856
450000.0,3.0,2.0,1132.0,Condo,Kuala Lumpur,397.52650176678446
728000.0,3.0,2.0,1200.0,Condo,Kuala Lumpur,606.6666666666666
738000.0,3.0,2.0,1250.0,Condo,Kuala Lumpur,590.4
750000.0,3.0,2.0,1200.0,Condo,Kuala Lumpur,625.0
510000.0,3.0,2.0,1076.0,Condo,Kuala Lumpur,473.97769516728624
600000.0,4.0,4.0,1331.0,Condo,Kuala Lumpur,450.78888054094665
785000.0,2.0,2.0,729.0,Condo,Kuala Lumpur,1076.8175582990398
488036.0,1.0,1.0,635.0,Condo,Kuala Lumpur,768.5606299212599
401000.0,1.0,1.0,635.0,Condo,Kuala Lumpur,631.496062992126
710000.0,3.0,3.0,1239.0,Condo,Kuala Lumpur,573.042776432607
420000.0,3.0,2.0,1202.0,Condo,Kuala Lumpur,349.41763727121463
415000.0,3.0,2.0,1150.0,Condo,Kuala Lumpur,360.8695652173913
310000.0,1.0,1.0,620.0,Condo,Kuala Lumpur,500.0
800000.0,3.0,2.0,1150.0,Condo,Kuala Lumpur,695.6521739130435
650000.0,3.0,2.0,1019.0,Condo,Kuala Lumpur,637.8802747791952
600000.0,3.0,3.0,1023.0,Condo,Kuala Lumpur,586.5102639296188
620000.0,3.0,2.0,1100.0,Condo,Kuala Lumpur,563.6363636363636
700000.0,3.0,2.0,1093.0,Condo,Kuala Lumpur,640.4391582799634
700000.0,4.0,2.0,1483.0,Condo,Kuala Lumpur,472.0161834120027
681684.0,1.0,2.0,713.0,Condo,Petaling Jaya,956.0785413744741
310000.0,3.0,2.0,975.0,Condo,Others,317.94871794871796
930000.0,1.0,2.0,714.0,Condo,Kuala Lumpur,1302.5210084033613
920000.0,1.0,2.0,714.0,Condo,Kuala Lumpur,1288.515406162465
950000.0,2.0,2.0,725.0,Condo,Kuala Lumpur,1310.344827586207
